sym,country,state,fiscal_end,sic,sic_desc,exchange
CLUS,United States,FL,1231,4899,"Communications Services, NEC",OTC
CLVT,Foreign,Y9,1231,7374,Services-Computer Processing & Data Prep,NYSE
CLW,United States,DE,1231,2631,Paperboard Mills,NYSE
CLWT,Foreign,D8,1231,5040,Wholesale-Professional & Commercial Equi,Nasdaq
CLX,United States,DE,0630,2842,"Specialty Cleaning, Polishing and Sanita",NYSE
CLYD,United States,DE,1231,2834,Pharmaceutical Preparations,None
CLYM,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
CM,Foreign,,1031,6029,"Commercial Banks, NEC","NYSE,OTC"
CMBMF,United States,E9,1231,3663,Radio & Tv Broadcasting & Communications,OTC
CMBT,Foreign,C9,1231,4412,Deep Sea Foreign Transportation of  Frei,NYSE
CMC,United States,DE,0831,3312,"Steel Works, Blast Furnaces & Rolling Mi",NYSE
CMCAF,United States,E9,0331,6770,Blank Checks,"OTC,OTC,OTC"
CMCL,Foreign,,1231,1040,Gold and Silver Ores,NYSE
CMCO,United States,NY,0331,3531,Construction Machinery & Equip,Nasdaq
CMCSA,United States,PA,1231,4841,Cable & Other Pay Television Services,"Nasdaq,NYSE"
CMCT,United States,MD,1231,6798,Real Estate Investment Trusts,Nasdaq
CMDB,Foreign,1T,1231,4400,Water Transportation,NYSE
CME,United States,DE,1231,6200,"Security & Commodity Brokers, Dealers, E",Nasdaq
CMG,United States,,1231,5812,Retail-Eating  Places,NYSE
CMI,United States,IN,1231,3510,Engines & Turbines,NYSE
CMLS,United States,DE,1231,4832,Radio Broadcasting Stations,"None,OTC"
CMMB,Foreign,L3,1231,2834,Pharmaceutical Preparations,Nasdaq
CMND,Foreign,Z4,1031,2834,Pharmaceutical Preparations,Nasdaq
CMP,United States,DE,0930,1400,Mining & Quarrying of  Nonmetallic Miner,NYSE
CMPR,United States,L2,0630,2750,Commercial Printing,Nasdaq
CMPS,Foreign,X0,1231,2834,Pharmaceutical Preparations,Nasdaq
CMPX,United States,DE,1231,2836,"Biological Products, (No Diagnostic Subs",Nasdaq
CMRC,United States,DE,1231,7372,Services-Prepackaged Software,Nasdaq
CMRE,Foreign,1T,1231,4412,Deep Sea Foreign Transportation of  Frei,"NYSE,NYSE,NYSE,NYSE"
CMRF,United States,MD,1231,6798,Real Estate Investment Trusts,OTC
CMS,United States,MI,1231,4931,Electric & Other Services Combined,"NYSE,NYSE,NYSE,NYSE,NYSE"
CMT,United States,DE,1231,3089,"Plastics Products, NEC",NYSE
CMTG,United States,MD,1231,6500,Real Estate,NYSE
CMTL,United States,DE,0731,3663,Radio & Tv Broadcasting & Communications,Nasdaq
CMTV,United States,VT,1231,6021,National Commercial Banks,Nasdaq
CNA,United States,DE,1231,6331,"Fire, Marine & Casualty Insurance",NYSE
CNBX,United States,NV,0831,2834,Pharmaceutical Preparations,OTC
CNC,United States,DE,1231,6324,Hospital & Medical Service Plans,NYSE
CNCK,Foreign,P7,0331,6199,Finance Services,"Nasdaq,Nasdaq"
CNDT,United States,NY,1231,7389,"Services-Business Services, NEC",Nasdaq
CNET,United States,NV,1231,7370,"Services-Computer Programming, Data Proc",Nasdaq
CNEY,Foreign,D8,0930,2860,Industrial Organic Chemicals,Nasdaq
CNF,Foreign,E9,1231,6199,Finance Services,NYSE
CNFN,United States,DE,1231,7389,"Services-Business Services, NEC",OTC
CNH,Foreign,P7,1231,3531,Construction Machinery & Equip,NYSE
CNI,Foreign,A8,1231,4011,"Railroads, Line-Haul Operating",NYSE
CNK,United States,DE,1231,7830,Services-Motion Picture Theaters,NYSE
CNL,Foreign,A6,1231,1040,Gold and Silver Ores,NYSE
CNM,United States,DE,0131,5099,"Wholesale-Durable Goods, NEC",NYSE
IMTX,Foreign,P7,1231,2836,"Biological Products, (No Diagnostic Subs",Nasdaq
IMUX,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
IMVT,United States,DE,0331,2836,"Biological Products, (No Diagnostic Subs",Nasdaq
IMXI,United States,DE,1231,7389,"Services-Business Services, NEC",Nasdaq
INAB,United States,DE,1231,2836,"Biological Products, (No Diagnostic Subs",Nasdaq
INAC,United States,,1231,6770,Blank Checks,"Nasdaq,Nasdaq,Nasdaq"
INBK,United States,IN,1231,6022,State Commercial Banks,"Nasdaq,Nasdaq"
INBP,United States,DE,0630,2834,Pharmaceutical Preparations,OTC
INBS,United States,DE,0630,3841,Surgical & Medical Instruments & Apparat,Nasdaq
INBX,United States,DE,1231,2836,"Biological Products, (No Diagnostic Subs",Nasdaq
INCR,Foreign,L3,1231,2834,Pharmaceutical Preparations,Nasdaq
INCY,United States,DE,1231,8731,Services-Commercial Physical & Biologica,Nasdaq
INDB,United States,MA,1231,6022,State Commercial Banks,Nasdaq
INDI,United States,DE,1231,3674,Semiconductors & Related Devices,Nasdaq
INDO,Foreign,E9,1231,1311,Crude Petroleum & Natural Gas,NYSE
INDP,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
INDV,Foreign,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
INEO,Foreign,E9,1231,5010,Wholesale-Motor Vehicles & Motor Vehicle,Nasdaq
INFQ,United States,DE,1231,7374,Services-Computer Processing & Data Prep,"NYSE,NYSE"
INFU,United States,DE,1231,3841,Surgical & Medical Instruments & Apparat,NYSE
INFY,Foreign,,0331,7371,Services-Computer Programming Services,NYSE
ING,Foreign,P7,1231,6029,"Commercial Banks, NEC","NYSE,OTC"
INGM,United States,DE,1228,5045,Wholesale-Computers & Peripheral Equipme,NYSE
INGN,United States,DE,1231,3842,"Orthopedic, Prosthetic & Surgical Applia",Nasdaq
INGR,United States,DE,1231,2040,Grain Mill Products,NYSE
INHD,United States,TX,0930,5990,"Retail-Retail Stores, NEC",Nasdaq
INIO,United States,2M,1231,3621,Motors & Generators,Nasdaq
INIS,United States,TX,1231,3823,"Industrial Instruments For Measurement, ",OTC
INKT,United States,DE,1231,2836,"Biological Products, (No Diagnostic Subs",Nasdaq
INLF,Foreign,E9,1231,3569,General Industrial Machinery & Equipment,Nasdaq
INLX,United States,NV,1231,7372,Services-Prepackaged Software,NYSE
INM,United States,A1,0630,2834,Pharmaceutical Preparations,Nasdaq
INMB,United States,NV,1231,2836,"Biological Products, (No Diagnostic Subs",Nasdaq
INMD,Foreign,L3,1231,3845,Electromedical & Electrotherapeutic Appa,Nasdaq
INN,United States,MD,1231,6798,Real Estate Investment Trusts,"NYSE,NYSE,NYSE"
INNV,United States,DE,0630,8000,Services-Health Services,Nasdaq
INO,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
INOD,United States,DE,1231,7374,Services-Computer Processing & Data Prep,Nasdaq
INR,United States,DE,1231,1311,Crude Petroleum & Natural Gas,NYSE
INRE,United States,MD,1231,6798,Real Estate Investment Trusts,OTC
INSE,United States,DE,1231,7372,Services-Prepackaged Software,Nasdaq
INSG,United States,,1231,3669,"Communications Equipment, NEC",Nasdaq
INSM,United States,VA,1231,2834,Pharmaceutical Preparations,Nasdaq
INSP,United States,DE,1231,3841,Surgical & Medical Instruments & Apparat,NYSE
INSW,United States,1T,1231,4400,Water Transportation,NYSE
INTA,United States,DE,0630,7372,Services-Prepackaged Software,Nasdaq
INTC,United States,DE,1227,3674,Semiconductors & Related Devices,Nasdaq
INTG,United States,DE,0630,6513,Operators of  Apartment Buildings,Nasdaq
INTI,United States,DE,1231,2834,Pharmaceutical Preparations,OTC
INTJ,Foreign,,,8742,Services-Management Consulting Services,Nasdaq
INTR,Foreign,E9,1231,6029,"Commercial Banks, NEC",Nasdaq
INTS,United States,DE,1231,2836,"Biological Products, (No Diagnostic Subs",Nasdaq
INTT,United States,DE,1231,3825,Instruments For Meas & Testing of  Elect,NYSE
INTU,United States,DE,0731,7372,Services-Prepackaged Software,Nasdaq
INTZ,United States,DE,1231,3576,Computer Communications Equipment,Nasdaq
INUV,United States,NV,1231,7310,Services-Advertising,NYSE
INV,United States,DE,1231,6770,Blank Checks,"Nasdaq,OTC"
INVA,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
INVE,United States,DE,1231,3577,"Computer Peripheral Equipment, NEC",Nasdaq
INVH,United States,,1231,6510,Real Estate Operators (No Developers) & ,NYSE
INVU,United States,NV,1231,7389,"Services-Business Services, NEC","OTC,OTC"
INVX,United States,DE,1231,3533,Oil & Gas Field Machinery & Equipment,NYSE
INVZ,Foreign,L3,1231,3714,Motor Vehicle Parts & Accessories,Nasdaq
IOBTQ,United States,DE,1231,2834,Pharmaceutical Preparations,None
IONI,United States,DE,1231,6199,Finance Services,OTC
IONQ,United States,DE,1231,7373,Services-Computer Integrated Systems Des,"NYSE,NYSE"
IONR,Foreign,C3,1231,1400,Mining & Quarrying of  Nonmetallic Miner,"Nasdaq,OTC"
IONS,United States,CA,1231,2834,Pharmaceutical Preparations,Nasdaq
IOR,United States,NV,1231,6798,Real Estate Investment Trusts,NYSE
IOSP,United States,DE,1231,2800,Chemicals & Allied Products,Nasdaq
IOT,United States,NV,0130,7373,Services-Computer Integrated Systems Des,NYSE
IOTR,Foreign,E9,0331,4899,"Communications Services, NEC",Nasdaq
IOVA,United States,DE,1231,2836,"Biological Products, (No Diagnostic Subs",Nasdaq
IP,United States,NY,1231,2621,Paper Mills,"NYSE,OTC"
IPAR,United States,DE,1231,2844,"Perfumes, Cosmetics & Other Toilet Prepa",Nasdaq
IPDN,United States,DE,1231,7370,"Services-Computer Programming, Data Proc",Nasdaq
IPGP,United States,DE,1231,3674,Semiconductors & Related Devices,Nasdaq
IPHA,Foreign,I0,1231,2836,"Biological Products, (No Diagnostic Subs","Nasdaq,OTC"
IPI,United States,DE,1231,1400,Mining & Quarrying of  Nonmetallic Miner,NYSE
IPM,United States,DE,1231,7370,"Services-Computer Programming, Data Proc",Nasdaq
IPSC,United States,DE,1231,2836,"Biological Products, (No Diagnostic Subs",Nasdaq
IPSI,United States,NV,1231,5961,Retail-Catalog & Mail-Order Houses,OTC
IPST,United States,DE,1231,2080,Beverages,Nasdaq
IPW,United States,NV,0630,5200,"Retail-Building Materials, Hardware, Gar",Nasdaq
IPWR,United States,DE,1231,3674,Semiconductors & Related Devices,Nasdaq
IPX,Foreign,C3,0630,1090,Miscellaneous Metal Ores,Nasdaq
IQ,Foreign,E9,1231,7841,Services-Video Tape Rental,Nasdaq
IQST,United States,NV,1231,4813,Telephone Communications (No Radioteleph,Nasdaq
IQV,United States,DE,1231,8731,Services-Commercial Physical & Biologica,NYSE
IR,United States,DE,1231,3560,General Industrial Machinery & Equipment,NYSE
IRD,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
IRDM,United States,DE,1231,4899,"Communications Services, NEC",Nasdaq
IREN,Foreign,C3,0630,6199,Finance Services,Nasdaq
IRHO,United States,,1130,7389,"Services-Business Services, NEC","Nasdaq,Nasdaq,Nasdaq"
IRIX,United States,DE,0103,3845,Electromedical & Electrotherapeutic Appa,Nasdaq
IRM,United States,DE,1231,6798,Real Estate Investment Trusts,NYSE
IRMD,United States,DE,1231,3841,Surgical & Medical Instruments & Apparat,Nasdaq
IRON,United States,,1231,2834,Pharmaceutical Preparations,Nasdaq
IRS,Foreign,,0630,6552,Land Subdividers & Developers (No Cemete,NYSE
IRT,United States,MD,1231,6798,Real Estate Investment Trusts,NYSE
IRTC,United States,,1231,3841,Surgical & Medical Instruments & Apparat,Nasdaq
IRWD,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
ISBA,United States,MI,1231,6022,State Commercial Banks,Nasdaq
ISCO,United States,DE,1231,2834,Pharmaceutical Preparations,OTC
ISOU,Foreign,A6,1231,1090,Miscellaneous Metal Ores,NYSE
ISPC,United States,DE,1231,8731,Services-Commercial Physical & Biologica,Nasdaq
ISPR,United States,,0630,2111,Cigarettes,Nasdaq
ISRG,United States,DE,1231,3842,"Orthopedic, Prosthetic & Surgical Applia",Nasdaq
ISRLF,United States,E9,1231,6770,Blank Checks,"OTC,OTC,OTC"
ISSC,United States,PA,0930,7371,Services-Computer Programming Services,Nasdaq
ISTR,United States,LA,1231,6022,State Commercial Banks,Nasdaq
IT,United States,DE,1231,8741,Services-Management Services,NYSE
ITG,United States,DE,1231,1623,"Water, Sewer, Pipeline, Comm & Power Lin",Nasdaq
ITGR,United States,DE,1231,3845,Electromedical & Electrotherapeutic Appa,NYSE
ITHUF,United States,A1,1231,0100,Agricultural Production-Crops,OTC
ITIC,United States,NC,1231,6361,Title Insurance,Nasdaq
ITMSF,Foreign,A0,,7374,Services-Computer Processing & Data Prep,OTC
ITOX,United States,NV,1231,7372,Services-Prepackaged Software,OTC
ITP,United States,NV,1231,2670,Converted Paper & Paperboard Prods (No C,NYSE
ITRG,Foreign,A1,1231,1040,Gold and Silver Ores,NYSE
ITRI,United States,WA,1231,3825,Instruments For Meas & Testing of  Elect,Nasdaq
ITRMF,United States,L2,1231,2834,Pharmaceutical Preparations,OTC
ITRN,Foreign,L3,1231,5065,"Wholesale-Electronic Parts & Equipment, ",Nasdaq
ITT,United States,,1231,3561,Pumps & Pumping Equipment,NYSE
ITUB,Foreign,D5,1231,6022,State Commercial Banks,NYSE
ITW,United States,DE,1231,3560,General Industrial Machinery & Equipment,NYSE
ITXP,United States,NV,1231,8700,"Services-Engineering, Accounting, Resear",OTC
IVA,Foreign,I0,1231,2834,Pharmaceutical Preparations,"Nasdaq,OTC"
IVDA,United States,NV,1231,7372,Services-Prepackaged Software,"Nasdaq,Nasdaq"
IVDN,United States,DE,1031,2390,Miscellaneous Fabricated Textile Product,OTC
IVF,United States,NV,1231,3841,Surgical & Medical Instruments & Apparat,Nasdaq
IVFH,United States,FL,1231,5141,"Wholesale-Groceries, General Line",OTC
IVHI,United States,,1231,8742,Services-Management Consulting Services,OTC
IVPR,United States,NV,1231,0700,Agricultural Services,OTC
IVR,United States,MD,1231,6798,Real Estate Investment Trusts,"NYSE,NYSE"
IVT,United States,MD,1231,6798,Real Estate Investment Trusts,NYSE
IVVD,United States,DE,1231,2836,"Biological Products, (No Diagnostic Subs",Nasdaq
IVZ,United States,D0,1231,6282,Investment Advice,NYSE
IWAL,United States,NV,1231,3669,"Communications Equipment, NEC",OTC
IWSH,United States,DE,1231,6282,Investment Advice,OTC
IX,Foreign,M0,0331,6159,Miscellaneous Business Credit Institutio,"NYSE,OTC"
IXHL,Foreign,DE,0630,2834,Pharmaceutical Preparations,Nasdaq
IZEA,United States,NV,1231,7310,Services-Advertising,Nasdaq
IZM,Foreign,E9,,5731,"Retail-Radio, Tv & Consumer Electronics ",Nasdaq
J,United States,DE,1002,1600,Heavy Construction Other Than Bldg Const,NYSE
JACK,United States,DE,0927,5812,Retail-Eating  Places,Nasdaq
JAGU,United States,A1,1231,1000,Metal Mining,NYSE
JAGX,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
JAKK,United States,DE,1231,3944,"Games, Toys & Children's Vehicles (No Do",Nasdaq
JAN,United States,MD,1231,6798,Real Estate Investment Trusts,NYSE
JANL,United States,NV,0930,7389,"Services-Business Services, NEC",OTC
JANX,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
JATT,United States,E9,1231,6770,Blank Checks,Nasdaq
JAZZ,United States,L2,1231,2834,Pharmaceutical Preparations,Nasdaq
JBDI,Foreign,E9,0531,3412,"Metal Shipping Barrels, Drums, Kegs & Pa",Nasdaq
JBGS,United States,MD,1231,6798,Real Estate Investment Trusts,NYSE
JBHT,United States,AR,1231,4213,Trucking (No Local),Nasdaq
JBI,United States,DE,0101,3442,"Metal Doors, Sash, Frames, Moldings & Tr",NYSE
JBIO,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
JBL,United States,DE,0831,3672,Printed Circuit Boards,NYSE
JBLU,United States,DE,1231,4512,"Air Transportation, Scheduled",Nasdaq
JBSS,United States,DE,0628,2060,Sugar & Confectionery Products,Nasdaq
JBTM,United States,DE,1231,3550,Special Industry Machinery (No Metalwork,NYSE
JCAP,United States,DE,1231,6153,Short-Term Business Credit Institutions,Nasdaq
JCI,United States,L2,0930,3585,Air-Cond & Warm Air Heatg Equip & Comm &,NYSE
JCSE,Foreign,E9,1231,3990,Miscellaneous Manufacturing Industries,Nasdaq
JCTC,United States,OR,0831,5211,Retail-Lumber & Other Building Materials,Nasdaq
JDZG,Foreign,E9,1231,8200,Services-Educational Services,Nasdaq
JEF,United States,NY,1130,6211,"Security Brokers, Dealers & Flotation Co",NYSE
JELD,United States,DE,1231,2430,"Millwood, Veneer, Plywood, & Structural ",NYSE
JEM,Foreign,K3,0930,5600,Retail-Apparel & Accessory Stores,Nasdaq
JETMF,United States,DE,1231,4512,"Air Transportation, Scheduled","OTC,OTC"
JF,Foreign,E9,1231,7370,"Services-Computer Programming, Data Proc",Nasdaq
JFB,United States,NV,1231,1540,General Bldg Contractors - Nonresidentia,Nasdaq
JFIL,United States,NV,0228,7371,Services-Computer Programming Services,OTC
JFIN,Foreign,E9,1231,6199,Finance Services,Nasdaq
JFTH,United States,NV,0331,6770,Blank Checks,
JFU,Foreign,E9,1231,6199,Finance Services,Nasdaq
JG,Foreign,E9,1231,7370,"Services-Computer Programming, Data Proc",Nasdaq
JHG,United States,Y9,0630,6282,Investment Advice,
JHX,Foreign,,0331,3272,"Concrete Products, Except Block & Brick","NYSE,OTC"
JILL,United States,DE,0130,2330,"Women's, Misses':  and Juniors Outerwear",NYSE
JJSF,United States,NJ,0926,2052,Cookies & Crackers,Nasdaq
JKHY,United States,DE,0630,7373,Services-Computer Integrated Systems Des,Nasdaq
JKS,Foreign,E9,1231,3674,Semiconductors & Related Devices,NYSE
JL,Foreign,E9,,5600,Retail-Apparel & Accessory Stores,Nasdaq
JLHL,Foreign,,,8711,Services-Engineering Services,Nasdaq
JLL,United States,MD,1231,6531,Real Estate Agents & Managers (For Other,NYSE
JMIA,Foreign,2M,1231,5961,Retail-Catalog & Mail-Order Houses,NYSE
JMSB,United States,VA,1231,6022,State Commercial Banks,Nasdaq
JNJ,United States,NJ,0103,2834,Pharmaceutical Preparations,NYSE
JOB,United States,IL,0930,7361,Services-Employment Agencies,NYSE
JOBY,United States,DE,1231,3721,Aircraft,"NYSE,NYSE"
JOCM,United States,NV,1231,7380,Services-Miscellaneous Business Services,
JOE,United States,FL,1231,6552,Land Subdividers & Developers (No Cemete,NYSE
JOUT,United States,WI,1002,3949,"Sporting & Athletic Goods, NEC",Nasdaq
JPM,United States,DE,1231,6021,National Commercial Banks,"NYSE,NYSE,NYSE,NYSE,NYSE"
JRSH,United States,DE,0331,2300,Apparel & Other Finishd Prods of  Fabric,Nasdaq
JRSS,United States,FL,1231,8060,Services-Hospitals,
JRVR,United States,DE,1231,6331,"Fire, Marine & Casualty Insurance",Nasdaq
JSDA,United States,WA,1231,2080,Beverages,OTC
JSM,United States,DE,1231,6211,"Security Brokers, Dealers & Flotation Co","Nasdaq,Nasdaq"
JSPR,United States,DE,1231,2836,"Biological Products, (No Diagnostic Subs","Nasdaq,Nasdaq"
JTAI,United States,DE,1231,4522,"Air Transportation, Nonscheduled",Nasdaq
JUNS,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
JUSHF,United States,A1,1231,2833,Medicinal Chemicals & Botanical Products,OTC
JUVF,United States,PA,1231,6022,State Commercial Banks,OTC
JVA,United States,NV,1031,2090,Miscellaneous Food Preparations & Kindre,Nasdaq
JWEL,Foreign,E9,1231,5960,Retail-Nonstore Retailers,Nasdaq
JWSMF,United States,E9,1231,6770,Blank Checks,"OTC,OTC,OTC"
JXG,Foreign,1T,1231,5000,Wholesale-Durable Goods,Nasdaq
JXN,United States,DE,1231,6311,Life Insurance,"NYSE,NYSE"
JYD,Foreign,E9,,4731,Arrangement of  Transportation of  Freig,Nasdaq
JYNT,United States,DE,1231,6794,Patent Owners & Lessors,Nasdaq
JZ,Foreign,E9,1231,8200,Services-Educational Services,Nasdaq
JZXN,Foreign,E9,1031,5500,Retail-Auto Dealers & Gasoline Stations,Nasdaq
KACLF,United States,E9,0630,6770,Blank Checks,
KAI,United States,DE,0102,3550,Special Industry Machinery (No Metalwork,NYSE
KALA,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
KALU,United States,DE,1231,3350,Rolling Drawing & Extruding of  Nonferro,Nasdaq
KANP,United States,,1231,6552,Land Subdividers & Developers (No Cemete,OTC
KAPA,United States,DE,1231,2834,Pharmaceutical Preparations,NYSE
KARD,United States,DE,1231,2834,Pharmaceutical Preparations,Nasdaq
KARO,Foreign,U0,0228,7372,Services-Prepackaged Software,Nasdaq
KARX,United States,NV,0531,2844,"Perfumes, Cosmetics & Other Toilet Prepa",OTC
KAVL,United States,,1031,5960,Retail-Nonstore Retailers,OTC
KAYS,United States,DE,1231,2834,Pharmaceutical Preparations,OTC
KB,Foreign,M5,1231,6029,"Commercial Banks, NEC",NYSE
KBDC,United States,DE,1231,,,NYSE
KBH,United States,DE,1130,1531,Operative Builders,NYSE
KBLB,United States,WY,1231,2820,"Plastic Material, Synth Resin/Rubber, Ce",OTC
KBON,United States,E9,1231,6770,Blank Checks,"Nasdaq,Nasdaq,Nasdaq"
KBR,United States,DE,0101,1600,Heavy Construction Other Than Bldg Const,NYSE
KBSR,United States,MD,1231,6798,Real Estate Investment Trusts,OTC
KBSX,Foreign,,,3949,"Sporting & Athletic Goods, NEC","Nasdaq,OTC"
KC,Foreign,E9,1231,7372,Services-Prepackaged Software,"Nasdaq,OTC"
KCRD,United States,NV,0131,5940,Retail-Miscellaneous Shopping Goods Stor,OTC
KD,United States,DE,0331,7373,Services-Computer Integrated Systems Des,NYSE
KDK,United States,DE,1231,7373,Services-Computer Integrated Systems Des,"Nasdaq,Nasdaq"
KDOZF,Foreign,Z4,1231,7311,Services-Advertising Agencies,OTC
KDP,United States,DE,1231,2080,Beverages,Nasdaq
KE,United States,IN,0630,3672,Printed Circuit Boards,Nasdaq
KEEL,Foreign,DE,1231,6199,Finance Services,Nasdaq
